Gene,Non-unique Gene name,Annotation,No. isolates
Cluster_13800,,,1
Cluster_17268,,,1
Cluster_2467,,,1
Cluster_15896,,,1
Cluster_17239,,,1
Cluster_7823,,,1
Cluster_6238,,,1
Cluster_21004,,,1
Cluster_13131,,,1
Cluster_9256,,,1
Cluster_8834,,,1
Cluster_3378,,,1
Cluster_18473,,,1
Cluster_4601,,,1
Cluster_578,,,1
Cluster_15665,,,1
Cluster_1769,,,1
Cluster_10330,,,1
Cluster_1432,,,1
Cluster_7214,,,1
Cluster_14909,,,1
Cluster_16169,,,1
Cluster_19172,,,1
Cluster_3364,,,1
Cluster_12167,,,1
Cluster_13386,,,1
Cluster_15348,,,1
Cluster_21607,,,1
Cluster_1381,,,1
Cluster_17790,,,1
Cluster_2596,,,1
Cluster_3850,,,1
Cluster_8700,,,1
Cluster_15937,,,1
Cluster_9137,,,1
Cluster_11794,,,1
Cluster_65,,,1
Cluster_17826,,,1
Cluster_21458,,,1
Cluster_1513,,,1
Cluster_20524,,,1
Cluster_6,,,1
Cluster_16364,,,1
Cluster_20912,,,1
Cluster_19403,,,1
Cluster_16391,,,1
Cluster_20216,,,1
Cluster_1343,,,1
Cluster_997,,,1
Cluster_317,,,1
Cluster_10332,,,1
Cluster_15969,,,1
Cluster_3492,,,1
Cluster_15722,,,1
Cluster_16916,,,1
Cluster_22579,,,1
Cluster_681,,,1
Cluster_733,,,1
Cluster_13032,,,1
Cluster_12895,,,1
Cluster_3664,,,1
Cluster_95,,,1
Cluster_6380,,,1
Cluster_13620,,,1
Cluster_6122,,,1
Cluster_5108,,,1
Cluster_3326,,,1
Cluster_10235,,,1
Cluster_5131,,,1
Cluster_17884,,,1
Cluster_2631,,,1
Cluster_21827,,,1
Cluster_8287,,,1
Cluster_11951,,,1
Cluster_8602,,,1
Cluster_20928,,,1
Cluster_9209,,,1
Cluster_18936,,,1
Cluster_5406,,,1
Cluster_11837,,,1
Cluster_2191,,,1
Cluster_16928,,,1
Cluster_13075,,,1
Cluster_14723,,,1
Cluster_21028,,,1
Cluster_13438,,,1
Cluster_10034,,,1
Cluster_8010,,,1
Cluster_5397,,,1
Cluster_21117,,,1
Cluster_2922,,,1
Cluster_8520,,,1
Cluster_1752,,,1
Cluster_15848,,,1
Cluster_3743,,,1
Cluster_13602,,,1
Cluster_5858,,,1
Cluster_9511,,,1
Cluster_10282,,,1
Cluster_2516,,,1
Cluster_4271,,,1
Cluster_15466,,,1
Cluster_8829,,,1
Cluster_18307,,,1
Cluster_13926,,,1
Cluster_251,,,1
Cluster_5748,,,1
Cluster_16881,,,1
Cluster_533,,,1
Cluster_10275,,,1
Cluster_2932,,,1
Cluster_8032,,,1
Cluster_17042,,,1
Cluster_1823,,,1
Cluster_3187,,,1
Cluster_21466,,,1
Cluster_10013,,,1
Cluster_15767,,,1
Cluster_21632,,,1
Cluster_8751,,,1
Cluster_5493,,,1
Cluster_13367,,,1
Cluster_1183,,,1
Cluster_20439,,,1
Cluster_14486,,,1
Cluster_12001,,,1
Cluster_17322,,,1
Cluster_10088,,,1
Cluster_5527,,,1
Cluster_6964,,,1
Cluster_9121,,,1
Cluster_16878,,,1
Cluster_16611,,,1
Cluster_9709,,,1
Cluster_4395,,,1
Cluster_12125,,,1
Cluster_10417,,,1
Cluster_16380,,,1
Cluster_17680,,,1
Cluster_9311,,,1
Cluster_7602,,,1
Cluster_13972,,,1
Cluster_7496,,,1
Cluster_7768,,,1
Cluster_18099,,,1
Cluster_17568,,,1
Cluster_21863,,,1
Cluster_16613,,,1
Cluster_19131,,,1
Cluster_20020,,,1
Cluster_20700,,,1
Cluster_1286,,,1
Cluster_4991,,,1
Cluster_20299,,,1
Cluster_5977,,,1
Cluster_1081,,,1
Cluster_15032,,,1
Cluster_10755,,,1
Cluster_4227,,,1
Cluster_41,,,1
Cluster_1731,,,1
Cluster_4142,,,1
Cluster_15130,,,1
Cluster_18743,,,1
Cluster_7917,,,1
Cluster_2476,,,1
Cluster_19927,,,1
Cluster_7957,,,1
Cluster_3716,,,1
Cluster_16838,,,1
Cluster_17055,,,1
Cluster_1033,,,1
Cluster_5808,,,1
Cluster_5449,,,1
Cluster_20023,,,1
Cluster_406,,,1
Cluster_1323,,,1
Cluster_15634,,,1
Cluster_1891,,,1
Cluster_10162,,,1
Cluster_22093,,,1
Cluster_9163,,,1
Cluster_6345,,,1
Cluster_22366,,,1
Cluster_9639,,,1
Cluster_18554,,,1
Cluster_15262,,,1
Cluster_16993,,,1
Cluster_6104,,,1
Cluster_449,,,1
Cluster_13366,,,1
Cluster_20721,,,1
Cluster_813,,,1
Cluster_6902,,,1
Cluster_20601,,,1
Cluster_10427,,,1
Cluster_3344,,,1
Cluster_18677,,,1
Cluster_22453,,,1
Cluster_8576,,,1
Cluster_17298,,,1
Cluster_636,,,1
Cluster_15173,,,1
Cluster_3653,,,1
Cluster_8522,,,1
Cluster_21209,,,1
Cluster_14566,,,1
Cluster_17935,,,1
Cluster_16752,,,1
Cluster_10873,,,1
Cluster_19525,,,1
Cluster_2958,,,1
Cluster_11098,,,1
Cluster_616,,,1
Cluster_7076,,,1
Cluster_20502,,,1
Cluster_20289,,,1
Cluster_15477,,,1
Cluster_2746,,,1
Cluster_16427,,,1
Cluster_13885,,,1
Cluster_17624,,,1
Cluster_11090,,,1
Cluster_13368,,,1
Cluster_17718,,,1
Cluster_11455,,,1
Cluster_20164,,,1
Cluster_18089,,,1
Cluster_21485,,,1
Cluster_19804,,,1
Cluster_11855,,,1
Cluster_9091,,,1
Cluster_6948,,,1
Cluster_9454,,,1
Cluster_15237,,,1
Cluster_19745,,,1
Cluster_10255,,,1
Cluster_8730,,,1
Cluster_6150,,,1
Cluster_1686,,,1
Cluster_13490,,,1
Cluster_2126,,,1
Cluster_4481,,,1
Cluster_2560,,,1
Cluster_19410,,,1
Cluster_6586,,,1
Cluster_22625,,,1
Cluster_9668,,,1
Cluster_2066,,,1
Cluster_5641,,,1
Cluster_22484,,,1
Cluster_18208,,,1
Cluster_4063,,,1
Cluster_3407,,,1
Cluster_1116,,,1
Cluster_7743,,,1
Cluster_13400,,,1
Cluster_14943,,,1
Cluster_10495,,,1
Cluster_2682,,,1
Cluster_11088,,,1
Cluster_1940,,,1
Cluster_5833,,,1
Cluster_11926,,,1
Cluster_3632,,,1
Cluster_4477,,,1
Cluster_4618,,,1
Cluster_1787,,,1
Cluster_8262,,,1
Cluster_13262,,,1
Cluster_1347,,,1
Cluster_12205,,,1
Cluster_2096,,,1
Cluster_16448,,,1
Cluster_13597,,,1
Cluster_9633,,,1
Cluster_5755,,,1
Cluster_14728,,,1
Cluster_14844,,,1
Cluster_920,,,1
Cluster_10103,,,1
Cluster_11562,,,1
Cluster_17303,,,1
Cluster_4111,,,1
Cluster_19979,,,1
Cluster_17591,,,1
Cluster_14597,,,1
Cluster_5990,,,1
Cluster_1729,,,1
Cluster_7785,,,1
Cluster_12157,,,1
Cluster_22654,,,1
Cluster_17893,,,1
Cluster_3363,,,1
Cluster_12497,,,1
Cluster_4544,,,1
Cluster_9791,,,1
Cluster_9458,,,1
Cluster_11042,,,1
Cluster_3482,,,1
Cluster_7551,,,1
Cluster_5139,,,1
Cluster_18075,,,1
Cluster_5474,,,1
Cluster_21227,,,1
Cluster_20624,,,1
Cluster_13233,,,1
Cluster_1391,,,1
Cluster_6413,,,1
Cluster_5355,,,1
Cluster_10431,,,1
Cluster_3210,,,1
Cluster_16233,,,1
Cluster_5698,,,1
Cluster_17844,,,1
Cluster_8428,,,1
Cluster_14959,,,1
Cluster_4016,,,1
Cluster_12278,,,1
Cluster_4512,,,1
Cluster_17824,,,1
Cluster_22408,,,1
Cluster_10401,,,1
Cluster_275,,,1
Cluster_10339,,,1
Cluster_14172,,,1
Cluster_5125,,,1
Cluster_10210,,,1
Cluster_16832,,,1
Cluster_5518,,,1
Cluster_21143,,,1
Cluster_22339,,,1
Cluster_9865,,,1
Cluster_286,,,1
Cluster_11081,,,1
Cluster_22335,,,1
Cluster_8590,,,1
Cluster_8724,,,1
Cluster_9521,,,1
Cluster_8454,,,1
Cluster_19791,,,1
Cluster_8369,,,1
Cluster_14574,,,1
Cluster_12130,,,1
Cluster_11925,,,1
Cluster_19909,,,1
Cluster_17906,,,1
Cluster_8217,,,1
Cluster_21408,,,1
Cluster_21430,,,1
Cluster_16972,,,1
Cluster_243,,,1
Cluster_3184,,,1
Cluster_17925,,,1
Cluster_21276,,,1
Cluster_4815,,,1
Cluster_20921,,,1
Cluster_21761,,,1
Cluster_20616,,,1
Cluster_6993,,,1
Cluster_17741,,,1
Cluster_14968,,,1
Cluster_18689,,,1
Cluster_3583,,,1
Cluster_8964,,,1
Cluster_19039,,,1
Cluster_4923,,,1
Cluster_7153,,,1
Cluster_375,,,1
Cluster_20831,,,1
Cluster_18950,,,1
Cluster_16607,,,1
Cluster_14901,,,1
Cluster_6471,,,1
Cluster_2754,,,1
Cluster_3634,,,1
Cluster_1793,,,1
Cluster_2274,,,1
Cluster_16111,,,1
Cluster_15449,,,1
Cluster_3329,,,1
Cluster_11073,,,1
Cluster_12577,,,1
Cluster_22314,,,1
Cluster_18694,,,1
Cluster_10502,,,1
Cluster_9721,,,1
Cluster_11523,,,1
Cluster_11616,,,1
Cluster_20093,,,1
Cluster_1111,,,1
Cluster_19924,,,1
Cluster_5339,,,1
Cluster_14331,,,1
Cluster_18639,,,1
Cluster_19887,,,1
Cluster_14397,,,1
Cluster_6765,,,1
Cluster_3180,,,1
Cluster_13489,,,1
Cluster_18043,,,1
Cluster_13534,,,1
Cluster_20918,,,1
Cluster_19746,,,1
Cluster_8704,,,1
Cluster_18832,,,1
Cluster_16503,,,1
Cluster_10852,,,1
Cluster_3372,,,1
Cluster_8632,,,1
Cluster_19134,,,1
Cluster_21364,,,1
Cluster_13646,,,1
Cluster_5088,,,1
Cluster_21839,,,1
Cluster_20384,,,1
Cluster_4394,,,1
Cluster_22609,,,1
Cluster_19250,,,1
Cluster_2219,,,1
Cluster_4157,,,1
Cluster_17076,,,1
Cluster_6630,,,1
Cluster_9902,,,1
Cluster_21772,,,1
Cluster_1174,,,1
Cluster_20994,,,1
Cluster_16271,,,1
Cluster_4867,,,1
Cluster_16159,,,1
Cluster_11552,,,1
Cluster_1300,,,1
Cluster_4151,,,1
Cluster_7021,,,1
Cluster_824,,,1
Cluster_9187,,,1
Cluster_21553,,,1
Cluster_20116,,,1
Cluster_15511,,,1
Cluster_8202,,,1
Cluster_19311,,,1
Cluster_1536,,,1
Cluster_5841,,,1
Cluster_3211,,,1
Cluster_19207,,,1
Cluster_16415,,,1
Cluster_10860,,,1
Cluster_13743,,,1
Cluster_18680,,,1
Cluster_19336,,,1
Cluster_13018,,,1
Cluster_4851,,,1
Cluster_14280,,,1
Cluster_2816,,,1
Cluster_3807,,,1
Cluster_8946,,,1
Cluster_1551,,,1
Cluster_9623,,,1
Cluster_484,,,1
Cluster_2179,,,1
Cluster_12617,,,1
Cluster_14534,,,1
Cluster_15273,,,1
Cluster_16920,,,1
Cluster_17750,,,1
Cluster_764,,,1
Cluster_2464,,,1
Cluster_14265,,,1
Cluster_21736,,,1
Cluster_15404,,,1
Cluster_15321,,,1
Cluster_2131,,,1
Cluster_1723,,,1
Cluster_14986,,,1
Cluster_20324,,,1
Cluster_5727,,,1
Cluster_4143,,,1
Cluster_1941,,,1
Cluster_14459,,,1
Cluster_10124,,,1
Cluster_3118,,,1
Cluster_13735,,,1
Cluster_9277,,,1
Cluster_8761,,,1
Cluster_20511,,,1
Cluster_3714,,,1
Cluster_3506,,,1
Cluster_6291,,,1
Cluster_15659,,,1
Cluster_7695,,,1
Cluster_3458,,,1
Cluster_6554,,,1
Cluster_11452,,,1
Cluster_9194,,,1
Cluster_22192,,,1
Cluster_16841,,,1
Cluster_7582,,,1
Cluster_21726,,,1
Cluster_13360,,,1
Cluster_6689,,,1
Cluster_4524,,,1
Cluster_19247,,,1
Cluster_902,,,1
Cluster_21105,,,1
Cluster_3046,,,1
Cluster_14008,,,1
Cluster_15571,,,1
Cluster_16181,,,1
Cluster_14877,,,1
Cluster_15696,,,1
Cluster_10405,,,1
Cluster_19489,,,1
Cluster_7635,,,1
Cluster_3,,,1
Cluster_19644,,,1
Cluster_1031,,,1
Cluster_6989,,,1
Cluster_2741,,,1
Cluster_21134,,,1
Cluster_4469,,,1
Cluster_16312,,,1
Cluster_6897,,,1
Cluster_21499,,,1
Cluster_432,,,1
Cluster_5723,,,1
Cluster_5574,,,1
Cluster_4885,,,1
Cluster_10690,,,1
Cluster_8998,,,1
Cluster_3703,,,1
Cluster_16338,,,1
Cluster_2638,,,1
Cluster_14984,,,1
Cluster_11474,,,1
Cluster_14409,,,1
Cluster_1744,,,1
Cluster_1187,,,1
Cluster_7973,,,1
Cluster_493,,,1
Cluster_7545,,,1
Cluster_1827,,,1
Cluster_15938,,,1
Cluster_2201,,,1
Cluster_18737,,,1
Cluster_2919,,,1
Cluster_12869,,,1
Cluster_9659,,,1
Cluster_4390,,,1
Cluster_15277,,,1
Cluster_17338,,,1
Cluster_15604,,,1
Cluster_8841,,,1
Cluster_7770,,,1
Cluster_18757,,,1
Cluster_7424,,,1
Cluster_19884,,,1
Cluster_3657,,,1
Cluster_5193,,,1
Cluster_11232,,,1
Cluster_19838,,,1
Cluster_16242,,,1
Cluster_14191,,,1
Cluster_19170,,,1
Cluster_21429,,,1
Cluster_8658,,,1
Cluster_15869,,,1
Cluster_3266,,,1
Cluster_12031,,,1
Cluster_6913,,,1
Cluster_9278,,,1
Cluster_8630,,,1
Cluster_9136,,,1
Cluster_536,,,1
Cluster_18478,,,1
Cluster_10424,,,1
Cluster_17392,,,1
Cluster_5343,,,1
Cluster_19167,,,1
Cluster_11862,,,1
Cluster_2696,,,1
Cluster_4073,,,1
Cluster_12115,,,1
Cluster_19787,,,1
Cluster_5960,,,1
Cluster_22428,,,1
Cluster_6591,,,1
Cluster_695,,,1
Cluster_4187,,,1
Cluster_8675,,,1
Cluster_15200,,,1
Cluster_2937,,,1
Cluster_10512,,,1
Cluster_10660,,,1
Cluster_9869,,,1
Cluster_6268,,,1
Cluster_17411,,,1
Cluster_10434,,,1
Cluster_9377,,,1
Cluster_16492,,,1
Cluster_13928,,,1
Cluster_13965,,,1
Cluster_17317,,,1
Cluster_19622,,,1
Cluster_4572,,,1
Cluster_20159,,,1
Cluster_13932,,,1
Cluster_4056,,,1
Cluster_21239,,,1
Cluster_18178,,,1
Cluster_8596,,,1
Cluster_19413,,,1
Cluster_1897,,,1
Cluster_10838,,,1
Cluster_4854,,,1
Cluster_8391,,,1
Cluster_11301,,,1
Cluster_10710,,,1
Cluster_4207,,,1
Cluster_13963,,,1
Cluster_8305,,,1
Cluster_10978,,,1
Cluster_6990,,,1
Cluster_426,,,1
Cluster_15314,,,1
Cluster_10952,,,1
Cluster_19198,,,1
Cluster_5223,,,1
Cluster_11240,,,1
Cluster_6740,,,1
Cluster_15100,,,1
Cluster_4177,,,1
Cluster_2617,,,1
Cluster_6959,,,1
Cluster_21355,,,1
Cluster_4872,,,1
Cluster_5395,,,1
Cluster_2874,,,1
Cluster_3035,,,1
Cluster_15154,,,1
Cluster_20521,,,1
Cluster_9734,,,1
Cluster_19483,,,1
Cluster_13717,,,1
Cluster_13431,,,1
Cluster_8911,,,1
Cluster_2814,,,1
Cluster_4631,,,1
Cluster_8189,,,1
Cluster_16689,,,1
Cluster_2629,,,1
Cluster_271,,,1
Cluster_5144,,,1
Cluster_16471,,,1
Cluster_6548,,,1
Cluster_5000,,,1
Cluster_4574,,,1
Cluster_8644,,,1
Cluster_11464,,,1
Cluster_10782,,,1
Cluster_7611,,,1
Cluster_10327,,,1
Cluster_2321,,,1
Cluster_12034,,,1
Cluster_746,,,1
Cluster_19450,,,1
Cluster_18373,,,1
Cluster_13083,,,1
Cluster_9620,,,1
Cluster_7300,,,1
Cluster_138,,,1
Cluster_20723,,,1
Cluster_6904,,,1
Cluster_5929,,,1
Cluster_3873,,,1
Cluster_2433,,,1
Cluster_6578,,,1
Cluster_18105,,,1
Cluster_8447,,,1
Cluster_11419,,,1
Cluster_18347,,,1
Cluster_21737,,,1
Cluster_19714,,,1
Cluster_8489,,,1
Cluster_22130,,,1
Cluster_11466,,,1
Cluster_6777,,,1
Cluster_20415,,,1
Cluster_16825,,,1
Cluster_3246,,,1
Cluster_7071,,,1
Cluster_12992,,,1
Cluster_19020,,,1
Cluster_1420,,,1
Cluster_3788,,,1
Cluster_10478,,,1
Cluster_5222,,,1
Cluster_8127,,,1
Cluster_21769,,,1
Cluster_17470,,,1
Cluster_20532,,,1
Cluster_19345,,,1
Cluster_5691,,,1
Cluster_18607,,,1
Cluster_8845,,,1
Cluster_16294,,,1
Cluster_9327,,,1
Cluster_5677,,,1
Cluster_13026,,,1
Cluster_690,,,1
Cluster_4982,,,1
Cluster_22200,,,1
Cluster_14235,,,1
Cluster_17342,,,1
Cluster_10617,,,1
Cluster_16303,,,1
Cluster_10908,,,1
Cluster_19626,,,1
Cluster_19252,,,1
Cluster_79,,,1
Cluster_1353,,,1
Cluster_17599,,,1
Cluster_1067,,,1
Cluster_22193,,,1
Cluster_11974,,,1
Cluster_11137,,,1
Cluster_13653,,,1
Cluster_15152,,,1
Cluster_5554,,,1
Cluster_1242,,,1
Cluster_1734,,,1
Cluster_13261,,,1
Cluster_1377,,,1
Cluster_2822,,,1
Cluster_12860,,,1
Cluster_22233,,,1
Cluster_8548,,,1
Cluster_13731,,,1
Cluster_16024,,,1
Cluster_13829,,,1
Cluster_15688,,,1
Cluster_21476,,,1
Cluster_1688,,,1
Cluster_20838,,,1
Cluster_3595,,,1
Cluster_17518,,,1
Cluster_4565,,,1
Cluster_19634,,,1
Cluster_10905,,,1
Cluster_13818,,,1
Cluster_5567,,,1
Cluster_6397,,,1
Cluster_8171,,,1
Cluster_13888,,,1
Cluster_7404,,,1
Cluster_6642,,,1
Cluster_6129,,,1
Cluster_20218,,,1
Cluster_6900,,,1
Cluster_2588,,,1
Cluster_6234,,,1
Cluster_22571,,,1
Cluster_1851,,,1
Cluster_3839,,,1
Cluster_15031,,,1
Cluster_22376,,,1
Cluster_19215,,,1
Cluster_13552,,,1
Cluster_13062,,,1
Cluster_18355,,,1
Cluster_6919,,,1
Cluster_6039,,,1
Cluster_3003,,,1
Cluster_20534,,,1
Cluster_1004,,,1
Cluster_280,,,1
Cluster_3855,,,1
Cluster_7359,,,1
Cluster_4392,,,1
Cluster_9816,,,1
Cluster_14122,,,1
Cluster_19326,,,1
Cluster_4496,,,1
Cluster_13342,,,1
Cluster_17349,,,1
Cluster_3872,,,1
Cluster_11329,,,1
Cluster_13247,,,1
Cluster_7574,,,1
Cluster_13479,,,1
Cluster_17917,,,1
Cluster_10520,,,1
Cluster_9290,,,1
Cluster_10369,,,1
Cluster_3140,,,1
Cluster_15792,,,1
Cluster_10606,,,1
Cluster_440,,,1
Cluster_21978,,,1
Cluster_8420,,,1
Cluster_9501,,,1
Cluster_4458,,,1
Cluster_12105,,,1
Cluster_2087,,,1
Cluster_21024,,,1
Cluster_14755,,,1
Cluster_20509,,,1
Cluster_16182,,,1
Cluster_15219,,,1
Cluster_14849,,,1
Cluster_12905,,,1
Cluster_3776,,,1
Cluster_1137,,,1
Cluster_6976,,,1
Cluster_14955,,,1
Cluster_7301,,,1
Cluster_7959,,,1
Cluster_3849,,,1
Cluster_4350,,,1
Cluster_20209,,,1
Cluster_3926,,,1
Cluster_20894,,,1
Cluster_18290,,,1
Cluster_16249,,,1
Cluster_10100,,,1
Cluster_15150,,,1
Cluster_14564,,,1
Cluster_2147,,,1
Cluster_8774,,,1
Cluster_9105,,,1
Cluster_16232,,,1
Cluster_8624,,,1
Cluster_591,,,1
Cluster_13299,,,1
Cluster_3214,,,1
Cluster_4114,,,1
Cluster_15149,,,1
Cluster_4593,,,1
Cluster_20416,,,1
Cluster_7291,,,1
Cluster_165,,,1
Cluster_9395,,,1
Cluster_12519,,,1
Cluster_7706,,,1
Cluster_6370,,,1
Cluster_16090,,,1
Cluster_2575,,,1
Cluster_8095,,,1
Cluster_9685,,,1
Cluster_3733,,,1
Cluster_12796,,,1
Cluster_10786,,,1
Cluster_5861,,,1
Cluster_3160,,,1
Cluster_3830,,,1
Cluster_10065,,,1
Cluster_17163,,,1
Cluster_14656,,,1
Cluster_7046,,,1
Cluster_21410,,,1
Cluster_5438,,,1
Cluster_4556,,,1
Cluster_19589,,,1
Cluster_17819,,,1
Cluster_7176,,,1
Cluster_7358,,,1
Cluster_13760,,,1
Cluster_11298,,,1
Cluster_1506,,,1
Cluster_1168,,,1
Cluster_12102,,,1
Cluster_15995,,,1
Cluster_3518,,,1
Cluster_12332,,,1
Cluster_2988,,,1
Cluster_4275,,,1
Cluster_4532,,,1
Cluster_15274,,,1
Cluster_2951,,,1
Cluster_16957,,,1
Cluster_17799,,,1
Cluster_15547,,,1
Cluster_18201,,,1
Cluster_15865,,,1
Cluster_8613,,,1
Cluster_9539,,,1
Cluster_15388,,,1
Cluster_6558,,,1
Cluster_7210,,,1
Cluster_3814,,,1
Cluster_15581,,,1
Cluster_12753,,,1
Cluster_18294,,,1
Cluster_19847,,,1
Cluster_2868,,,1
Cluster_5510,,,1
Cluster_6087,,,1
Cluster_10181,,,1
Cluster_18080,,,1
Cluster_11818,,,1
Cluster_20972,,,1
Cluster_10944,,,1
Cluster_18856,,,1
Cluster_17888,,,1
Cluster_10349,,,1
Cluster_16839,,,1
Cluster_10286,,,1
Cluster_22643,,,1
Cluster_8952,,,1
Cluster_5593,,,1
Cluster_4433,,,1
Cluster_8277,,,1
Cluster_2076,,,1
Cluster_8146,,,1
Cluster_7882,,,1
Cluster_13772,,,1
Cluster_9513,,,1
Cluster_6255,,,1
Cluster_21031,,,1
Cluster_10276,,,1
Cluster_13843,,,1
Cluster_6536,,,1
Cluster_2731,,,1
Cluster_11697,,,1
Cluster_20369,,,1
Cluster_7106,,,1
Cluster_8763,,,1
Cluster_21574,,,1
Cluster_3940,,,1
Cluster_652,,,1
Cluster_6143,,,1
Cluster_4304,,,1
Cluster_21629,,,1
Cluster_15469,,,1
Cluster_4288,,,1
Cluster_3273,,,1
Cluster_11383,,,1
Cluster_19427,,,1
Cluster_6263,,,1
Cluster_9440,,,1
Cluster_14185,,,1
Cluster_21141,,,1
Cluster_11230,,,1
Cluster_8631,,,1
Cluster_293,,,1
Cluster_3622,,,1
Cluster_13518,,,1
Cluster_13034,,,1
Cluster_12380,,,1
Cluster_9295,,,1
Cluster_19119,,,1
Cluster_20623,,,1
Cluster_18488,,,1
Cluster_22614,,,1
Cluster_10741,,,1
Cluster_4985,,,1
Cluster_8883,,,1
Cluster_20303,,,1
Cluster_4827,,,1
Cluster_1410,,,1
Cluster_21011,,,1
Cluster_7859,,,1
Cluster_16254,,,1
Cluster_13983,,,1
Cluster_6338,,,1
Cluster_11686,,,1
Cluster_16978,,,1
Cluster_12383,,,1
Cluster_3778,,,1
Cluster_2145,,,1
Cluster_19849,,,1
Cluster_391,,,1
Cluster_7591,,,1
Cluster_6561,,,1
Cluster_10174,,,1
Cluster_6493,,,1
Cluster_1901,,,1
Cluster_14310,,,1
Cluster_21832,,,1
Cluster_14654,,,1
Cluster_11465,,,1
Cluster_20931,,,1
Cluster_4995,,,1
Cluster_10047,,,1
Cluster_21216,,,1
Cluster_14812,,,1
Cluster_17406,,,1
Cluster_8940,,,1
Cluster_11648,,,1
Cluster_15212,,,1
Cluster_5306,,,1
Cluster_22095,,,1
Cluster_5260,,,1
Cluster_17643,,,1
Cluster_2442,,,1
Cluster_17122,,,1
Cluster_689,,,1
Cluster_17682,,,1
Cluster_14818,,,1
Cluster_7111,,,1
Cluster_15576,,,1
Cluster_17321,,,1
Cluster_15393,,,1
Cluster_22201,,,1
Cluster_20026,,,1
Cluster_17302,,,1
Cluster_19648,,,1
Cluster_1771,,,1
Cluster_6396,,,1
Cluster_11357,,,1
Cluster_7599,,,1
Cluster_366,,,1
Cluster_15856,,,1
Cluster_19321,,,1
Cluster_14031,,,1
Cluster_15532,,,1
Cluster_2570,,,1
Cluster_19238,,,1
Cluster_5914,,,1
Cluster_3303,,,1
Cluster_17400,,,1
Cluster_22069,,,1
Cluster_633,,,1
Cluster_8308,,,1
Cluster_10120,,,1
Cluster_16726,,,1
Cluster_5341,,,1
Cluster_1529,,,1
Cluster_1954,,,1
Cluster_15132,,,1
Cluster_10027,,,1
Cluster_21039,,,1
Cluster_15861,,,1
Cluster_15206,,,1
Cluster_10153,,,1
Cluster_3244,,,1
Cluster_2300,,,1
Cluster_10420,,,1
Cluster_9170,,,1
Cluster_22492,,,1
Cluster_14163,,,1
Cluster_6626,,,1
Cluster_6424,,,1
Cluster_14747,,,1
Cluster_22306,,,1
Cluster_12364,,,1
Cluster_4241,,,1
Cluster_7573,,,1
Cluster_11650,,,1
Cluster_3390,,,1
Cluster_5903,,,1
Cluster_13601,,,1
Cluster_21140,,,1
Cluster_2403,,,1
Cluster_4075,,,1
Cluster_6862,,,1
Cluster_5968,,,1
Cluster_7227,,,1
Cluster_2977,,,1
Cluster_1757,,,1
Cluster_22371,,,1
Cluster_1402,,,1
Cluster_14097,,,1
Cluster_8344,,,1
Cluster_8434,,,1
Cluster_654,,,1
Cluster_9288,,,1
Cluster_21481,,,1
Cluster_16243,,,1
Cluster_22498,,,1
Cluster_1664,,,1
Cluster_3022,,,1
Cluster_21373,,,1
Cluster_19747,,,1
Cluster_21054,,,1
Cluster_10236,,,1
Cluster_10223,,,1
Cluster_17966,,,1
Cluster_16739,,,1
Cluster_16727,,,1
Cluster_11873,,,1
Cluster_9134,,,1
Cluster_10910,,,1
Cluster_17814,,,1
Cluster_18814,,,1
Cluster_7118,,,1
Cluster_16251,,,1
Cluster_6329,,,1
Cluster_18775,,,1
Cluster_272,,,1
Cluster_6198,,,1
Cluster_18999,,,1
Cluster_15615,,,1
Cluster_13481,,,1
Cluster_11671,,,1
Cluster_18580,,,1
Cluster_8271,,,1
Cluster_3981,,,1
Cluster_5364,,,1
Cluster_11138,,,1
Cluster_17685,,,1
Cluster_17678,,,1
Cluster_16818,,,1
Cluster_20077,,,1
Cluster_14720,,,1
Cluster_22128,,,1
Cluster_1608,,,1
Cluster_13708,,,1
Cluster_910,,,1
Cluster_3260,,,1
Cluster_10984,,,1
Cluster_12528,,,1
Cluster_17501,,,1
Cluster_4266,,,1
Cluster_19377,,,1
Cluster_2774,,,1
Cluster_5192,,,1
Cluster_4320,,,1
Cluster_13186,,,1
Cluster_11743,,,1
Cluster_3204,,,1
Cluster_15568,,,1
Cluster_4070,,,1
Cluster_16617,,,1
Cluster_14610,,,1
Cluster_19624,,,1
Cluster_4300,,,1
Cluster_18938,,,1
Cluster_11192,,,1
Cluster_15719,,,1
Cluster_18395,,,1
Cluster_7597,,,1
Cluster_14062,,,1
Cluster_13538,,,1
Cluster_2578,,,1
Cluster_15879,,,1
Cluster_2612,,,1
Cluster_10625,,,1
Cluster_13688,,,1
Cluster_21728,,,1
Cluster_12237,,,1
Cluster_1060,,,1
Cluster_17048,,,1
Cluster_5907,,,1
Cluster_22206,,,1
Cluster_18561,,,1
Cluster_662,,,1
Cluster_13181,,,1
Cluster_4909,,,1
Cluster_16179,,,1
Cluster_3076,,,1
Cluster_20662,,,1
Cluster_11440,,,1
Cluster_2068,,,1
Cluster_16363,,,1
Cluster_11340,,,1
Cluster_1128,,,1
Cluster_5194,,,1
Cluster_3136,,,1
Cluster_11327,,,1
Cluster_8474,,,1
Cluster_7295,,,1
Cluster_18311,,,1
Cluster_16687,,,1
Cluster_22230,,,1
Cluster_9589,,,1
Cluster_12223,,,1
Cluster_21609,,,1
Cluster_680,,,1
